userID,type,reward,amount
4,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
4,paid,Mk 4 Arakyd Droid Caller,1
4,paid,T1 Training Droid,5
4,paid,Credits,500
4,paid,Mk 2 Fabritech Data Pad,1
4,paid,Mk 1 BlasTech Weapon Mod,1
4,paid,Jedi Knight Guardian,1
4,paid,Mk 4 Loronar Power Cell Prototype,1
4,paid,Mk 2 BAW Armor Mod,1
4,paid,Mk 3 TaggeCo Holo Lens,1
4,paid,Mk 2 BioTech Implant,1
4,paid,Mk 2 Fabritech Data Pad,1
4,paid,Mk 1 Merr-Sonn Shield Generator,1
4,paid,Mk 2 Neuro-Saav Electrobinoculars,1
4,paid,Mk 2 BioTech Implant,1
4,paid,Mk 2 BAW Armor Mod Prototype,1
4,paid,Mk 2 Chiewab Hypo Syringe,1
4,free,Mk 1 TaggeCo Holo Lens,1
1,free,Mk 2 Neuro-Saav Electrobinoculars,1
3,free,URoRRuR'R'R,1
2,free,Mk 2 Merr-Sonn Shield Generator,1
1,free,Mk 1 Loronar Power Cell,1
3,free,T1 Training Droid,5
2,free,Mk 1 BlasTech Weapon Mod,1
1,free,Talia,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Credits,500
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,T1 Training Droid,10
1,paid,Mk 4 BioTech Implant,1
1,paid,Mk 2 BAW Armor Mod,1
1,paid,T3 Training Droid,1
1,paid,Mk 3 TaggeCo Holo Lens,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 1 Merr-Sonn Thermal Detonator,1
1,paid,Mk 4 Loronar Power Cell Prototype,1
1,paid,Mk 5 BAW Armor Mod Salvage,1
1,paid,Mk 1 Neuro-Saav Electrobinoculars,1
1,paid,Mk 1 Merr-Sonn Thermal Detonator,1
1,paid,Credits,700
1,paid,Mk 5 BlasTech Weapon Mod Prototype,1
1,paid,Mk 1 Neuro-Saav Electrobinoculars,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Clone Wars Chewbacca,1
1,paid,Mk 1 Zaltin Bacta Gel Prototype,1
1,paid,Mk 1 BAW Armor Mod,1
1,paid,Mk 1 BAW Armor Mod,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,T3 Training Droid,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 3 SoroSuub Keypad,1
1,paid,T1 Training Droid,10
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Luminara Unduli,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 7 BAW Armor Mod Prototype,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 2 BioTech Implant,1
1,paid,T2 Training Droid,5
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 1 Fabritech Data Pad,1
1,paid,Credits,1000
1,paid,T2 Training Droid,5
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Credits,700
1,paid,Mk 1 BlasTech Weapon Mod,1
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 1 BlasTech Weapon Mod,1
1,paid,Mk 2 Chiewab Hypo Syringe,1
1,paid,Mk 2 Merr-Sonn Shield Generator,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Credits,700
1,paid,Mk 4 CEC Fusion Furnace,1
1,paid,Mk 4 BAW Armor Mod Prototype,1
1,paid,Mk 1 BAW Armor Mod,1
1,paid,Mk 1 BioTech Implant,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,T2 Training Droid,10
1,paid,Mk 4 Nubian Security Scanner Prototype,1
1,paid,Mk 2 Merr-Sonn Shield Generator,1
1,paid,Royal Guard bonus shards,10
1,paid,Mk 4 Neuro-Saav Electrobinoculars,1
1,paid,Clone Sergeant - Phase I,1
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars,1
1,paid,Mk 2 BAW Armor Mod Prototype,1
1,paid,Credits,300
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,Mk 2 BAW Armor Mod,1
1,paid,Mk 3 BlasTech Weapon Mod,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 2 BAW Armor Mod,1
1,paid,Mk 1 Neuro-Saav Electrobinoculars,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 4 Nubian Security Scanner,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,T3 Training Droid,1
1,paid,Credits,300
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,T2 Training Droid,10
1,paid,Mk 3 TaggeCo Holo Lens,1
1,paid,Mk 1 CEC Fusion Furnace,1
1,paid,Mace Windu,1
1,paid,URoRRuR'R'R,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 1 CEC Fusion Furnace,1
1,paid,Mk 2 Nubian Design Tech,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 1 Chiewab Hypo Syringe,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 1 BlasTech Weapon Mod,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 2 BAW Armor Mod Prototype,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 1 Merr-Sonn Shield Generator,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 2 Merr-Sonn Shield Generator,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 1 Fabritech Data Pad,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 2 Loronar Power Cell,1
1,paid,IG-86 Sentinel Droid bonus shards,10
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Jawa,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,Credits,300
1,paid,Snowtrooper,1
1,paid,Tusken Raider character,1
1,paid,T3 Training Droid,2
1,paid,Mk 1 Neuro-Saav Electrobinoculars,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 2 Czerka Stun Cuffs,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 1 BAW Armor Mod,1
1,paid,T1 Training Droid,10
1,paid,Credits,700
1,paid,Mk 2 CEC Fusion Furnace,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,Mk 1 Fabritech Data Pad,1
1,paid,Mk 5 TaggeCo Holo Lens Prototype,1
1,paid,Mk 2 Nubian Design Tech,1
1,paid,Mk 1 SoroSuub Keypad,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,T1 Training Droid,10
1,paid,T2 Training Droid,5
1,paid,Mk 1 Merr-Sonn Shield Generator,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 7 BAW Armor Mod Prototype Salvage,1
1,paid,T2 Training Droid,5
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,T1 Training Droid,5
1,paid,Tusken Raider,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 1 BAW Armor Mod,1
1,paid,Mk 1 BlasTech Weapon Mod,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 2 BAW Armor Mod Prototype,1
1,paid,Mk 4 BlasTech Weapon Mod Prototype,1
1,paid,Mk 6 Nubian Security Scanner,1
1,paid,Mk 4 BlasTech Weapon Mod Prototype,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 3 BioTech Implant,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 3 SoroSuub Keypad,1
1,paid,Talia,1
1,paid,Mk 2 Sienar Holo Projector Prototype Salvage,1
1,paid,Mk 1 Nubian Design Tech,1
3,free,"CT-5555 ""Fives""",1
2,free,Mk 2 BAW Armor Mod Prototype,1
4,free,Mk 2 Neuro-Saav Electrobinoculars,1
4,paid,Mk 2 Chiewab Hypo Syringe,1
